transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status
T106686,2023-12-28,C1066,P125,BR-East,Direct Sales,4,485.1,10,1940.4,1746.36,1198.12,548.24,Paid
T106687,2023-12-28,C1114,P111,BR-East,Partner,1,153.15,15,153.15,130.18,113.35,16.83,Pending
T106688,2023-12-28,C1015,P126,BR-West,Online,1,470.35,20,470.35,376.28,273.53,102.75,Pending
T106689,2023-12-28,C1029,P121,BR-East,Dealer,5,26.85,25,134.25,100.69,77.5,23.19,Paid
T106690,2023-12-28,C1101,P119,BR-North,Branch,2,345.27,10,690.54,621.49,495.78,125.71,Partially Paid
T106691,2023-12-28,C1085,P124,BR-South,Branch,4,277.89,10,1111.56,1000.4,883.2,117.2,Paid
T106692,2023-12-28,C1013,P107,BR-South,Branch,1,99.09,15,99.09,84.23,95.21,-10.98,Paid
T106693,2023-12-28,C1103,P125,BR-North,Branch,1,485.1,10,485.1,436.59,299.53,137.06,Overdue
T106694,2023-12-28,C1020,P107,BR-North,Direct Sales,1,99.09,20,99.09,79.27,95.21,-15.94,Paid
T106695,2023-12-28,C1001,P125,BR-South,Dealer,2,485.1,20,970.2,776.16,599.06,177.1,Paid
T106696,2023-12-28,C1046,P124,BR-North,Dealer,2,277.89,20,555.78,444.62,441.6,3.02,Paid
T106697,2023-12-28,C1115,P129,BR-South,Partner,4,32.16,10,128.64,115.78,96.8,18.98,Paid
T106698,2023-12-28,C1071,P125,BR-East,Direct Sales,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T106699,2023-12-28,C1041,P107,BR-South,Dealer,1,99.09,25,99.09,74.32,95.21,-20.89,Overdue
T106700,2023-12-28,C1000,P113,BR-South,Partner,2,107.84,15,215.68,183.33,150.06,33.27,Pending
T106701,2023-12-28,C1119,P125,BR-East,Direct Sales,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T106702,2023-12-28,C1023,P127,BR-Central,Branch,2,302.97,15,605.94,515.05,559.84,-44.79,Pending
T106703,2023-12-28,C1001,P127,BR-North,Branch,1,302.97,10,302.97,272.67,279.92,-7.25,Paid
T106704,2023-12-28,C1038,P115,BR-West,Dealer,1,307.7,5,307.7,292.32,295.85,-3.53,Paid
T106705,2023-12-28,C1016,P120,BR-North,Partner,1,69.8,15,69.8,59.33,48.96,10.37,Overdue
T106706,2023-12-28,C1069,P126,BR-East,Branch,1,470.35,10,470.35,423.32,273.53,149.79,Paid
T106707,2023-12-28,C1085,P117,BR-West,Partner,4,483.16,10,1932.64,1739.38,1174.04,565.34,Paid
T106708,2023-12-28,C1035,P127,BR-West,Online,1,302.97,5,302.97,287.82,279.92,7.9,Pending
T106709,2023-12-28,C1046,P110,BR-East,Partner,3,309.81,20,929.43,743.54,751.11,-7.57,Paid
T106710,2023-12-28,C1110,P101,BR-North,Branch,5,368.68,10,1843.4,1659.06,1235.8,423.26,Overdue
T106711,2023-12-28,C1083,P118,BR-South,Partner,2,159.26,10,318.52,286.67,261.4,25.27,Paid
T106712,2023-12-28,C1103,P110,BR-East,Branch,1,309.81,25,309.81,232.36,250.37,-18.01,Paid
T106713,2023-12-28,C1019,P116,BR-West,Online,1,41.88,5,41.88,39.79,23.68,16.11,Paid
T106714,2023-12-29,C1044,P112,BR-Central,Branch,1,233.47,15,233.47,198.45,143.45,55.0,Paid
T106715,2023-12-29,C1013,P119,BR-East,Partner,1,345.27,25,345.27,258.95,247.89,11.06,Pending
T106716,2023-12-29,C1080,P110,BR-South,Dealer,1,309.81,25,309.81,232.36,250.37,-18.01,Paid
T106717,2023-12-29,C1032,P101,BR-East,Online,1,368.68,5,368.68,350.25,247.16,103.09,Overdue
T106718,2023-12-29,C1092,P103,BR-East,Branch,1,38.46,15,38.46,32.69,22.7,9.99,Paid
T106719,2023-12-29,C1069,P120,BR-North,Online,1,69.8,20,69.8,55.84,48.96,6.88,Paid
T106720,2023-12-29,C1060,P109,BR-North,Branch,2,221.65,15,443.3,376.8,338.08,38.72,Overdue
T106721,2023-12-29,C1064,P108,BR-West,Online,5,159.08,15,795.4,676.09,550.85,125.24,Paid
T106722,2023-12-29,C1110,P113,BR-East,Partner,3,107.84,15,323.52,274.99,225.09,49.9,Paid
T106723,2023-12-29,C1058,P106,BR-South,Dealer,3,417.9,15,1253.7,1065.64,985.77,79.87,Pending
T106724,2023-12-29,C1092,P117,BR-West,Direct Sales,5,483.16,5,2415.8,2295.01,1467.55,827.46,Paid
T106725,2023-12-29,C1014,P102,BR-West,Branch,2,86.45,5,172.9,164.26,166.36,-2.1,Overdue
T106726,2023-12-29,C1054,P122,BR-East,Dealer,1,136.8,10,136.8,123.12,128.16,-5.04,Paid
T106727,2023-12-29,C1002,P128,BR-North,Partner,2,53.36,15,106.72,90.71,84.44,6.27,Paid
T106728,2023-12-29,C1003,P116,BR-South,Branch,2,41.88,10,83.76,75.38,47.36,28.02,Paid
T106729,2023-12-29,C1033,P109,BR-North,Online,1,221.65,15,221.65,188.4,169.04,19.36,Paid
T106730,2023-12-29,C1016,P129,BR-North,Branch,2,32.16,5,64.32,61.1,48.4,12.7,Paid
T106731,2023-12-29,C1005,P113,BR-West,Partner,1,107.84,15,107.84,91.66,75.03,16.63,Pending
T106732,2023-12-29,C1029,P128,BR-North,Online,3,53.36,20,160.08,128.06,126.66,1.4,Paid
T106733,2023-12-29,C1032,P111,BR-North,Online,3,153.15,25,459.45,344.59,340.05,4.54,Paid
T106734,2023-12-29,C1033,P126,BR-South,Direct Sales,5,470.35,20,2351.75,1881.4,1367.65,513.75,Overdue
T106735,2023-12-29,C1042,P117,BR-North,Online,3,483.16,15,1449.48,1232.06,880.53,351.53,Paid
T106736,2023-12-29,C1041,P105,BR-North,Branch,1,20.09,20,20.09,16.07,11.23,4.84,Paid
T106737,2023-12-29,C1107,P127,BR-East,Direct Sales,4,302.97,5,1211.88,1151.29,1119.68,31.61,Pending
T106738,2023-12-29,C1087,P105,BR-East,Dealer,2,20.09,20,40.18,32.14,22.46,9.68,Paid
T106739,2023-12-29,C1026,P120,BR-South,Branch,1,69.8,10,69.8,62.82,48.96,13.86,Paid
T106740,2023-12-29,C1076,P111,BR-Central,Online,3,153.15,15,459.45,390.53,340.05,50.48,Paid
T106741,2023-12-29,C1092,P127,BR-North,Dealer,1,302.97,10,302.97,272.67,279.92,-7.25,Overdue
T106742,2023-12-29,C1116,P107,BR-North,Online,2,99.09,15,198.18,168.45,190.42,-21.97,Paid
T106743,2023-12-29,C1078,P105,BR-North,Branch,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T106744,2023-12-30,C1001,P113,BR-Central,Online,1,107.84,10,107.84,97.06,75.03,22.03,Paid
T106745,2023-12-30,C1006,P102,BR-North,Branch,1,86.45,15,86.45,73.48,83.18,-9.7,Paid
T106746,2023-12-30,C1011,P101,BR-North,Partner,1,368.68,20,368.68,294.94,247.16,47.78,Pending
T106747,2023-12-30,C1036,P125,BR-North,Branch,3,485.1,25,1455.3,1091.47,898.59,192.88,Pending
T106748,2023-12-30,C1103,P114,BR-North,Dealer,1,300.28,10,300.28,270.25,251.05,19.2,Overdue
T106749,2023-12-30,C1042,P102,BR-East,Partner,3,86.45,10,259.35,233.42,249.54,-16.12,Paid
T106750,2023-12-30,C1000,P127,BR-East,Branch,4,302.97,5,1211.88,1151.29,1119.68,31.61,Paid
T106751,2023-12-30,C1046,P113,BR-Central,Online,4,107.84,20,431.36,345.09,300.12,44.97,Paid
T106752,2023-12-30,C1103,P101,BR-South,Online,1,368.68,10,368.68,331.81,247.16,84.65,Paid
T106753,2023-12-30,C1015,P109,BR-West,Dealer,1,221.65,20,221.65,177.32,169.04,8.28,Pending
T106754,2023-12-30,C1063,P100,BR-West,Direct Sales,3,193.52,15,580.56,493.48,327.9,165.58,Partially Paid
T106755,2023-12-30,C1056,P106,BR-South,Online,1,417.9,25,417.9,313.42,328.59,-15.17,Paid
T106756,2023-12-30,C1066,P121,BR-West,Direct Sales,1,26.85,20,26.85,21.48,15.5,5.98,Pending
T106757,2023-12-30,C1063,P123,BR-Central,Online,1,162.74,20,162.74,130.19,112.94,17.25,Paid
T106758,2023-12-30,C1094,P102,BR-Central,Direct Sales,2,86.45,5,172.9,164.26,166.36,-2.1,Paid
T106759,2023-12-30,C1049,P110,BR-East,Partner,1,309.81,10,309.81,278.83,250.37,28.46,Paid
T106760,2023-12-30,C1027,P102,BR-West,Branch,2,86.45,5,172.9,164.26,166.36,-2.1,Paid
T106761,2023-12-30,C1023,P109,BR-North,Partner,2,221.65,25,443.3,332.48,338.08,-5.6,Overdue
T106762,2023-12-30,C1045,P100,BR-East,Online,4,193.52,5,774.08,735.38,437.2,298.18,Overdue
T106763,2023-12-30,C1045,P103,BR-East,Direct Sales,2,38.46,10,76.92,69.23,45.4,23.83,Paid
T106764,2023-12-30,C1058,P100,BR-East,Branch,2,193.52,10,387.04,348.34,218.6,129.74,Paid
T106765,2023-12-30,C1049,P103,BR-Central,Branch,3,38.46,15,115.38,98.07,68.1,29.97,Paid
T106766,2023-12-30,C1074,P119,BR-Central,Branch,4,345.27,5,1381.08,1312.03,991.56,320.47,Paid
T106767,2023-12-30,C1005,P110,BR-North,Branch,1,309.81,15,309.81,263.34,250.37,12.97,Paid
T106768,2023-12-30,C1116,P101,BR-North,Branch,2,368.68,15,737.36,626.76,494.32,132.44,Partially Paid
T106769,2023-12-30,C1034,P110,BR-West,Online,1,309.81,25,309.81,232.36,250.37,-18.01,Paid
T106770,2023-12-30,C1018,P106,BR-West,Dealer,4,417.9,15,1671.6,1420.86,1314.36,106.5,Paid
T106771,2023-12-31,C1017,P129,BR-South,Online,4,32.16,10,128.64,115.78,96.8,18.98,Paid
T106772,2023-12-31,C1100,P123,BR-East,Branch,1,162.74,5,162.74,154.6,112.94,41.66,Paid
T106773,2023-12-31,C1040,P112,BR-South,Branch,4,233.47,15,933.88,793.8,573.8,220.0,Pending
T106774,2023-12-31,C1102,P129,BR-West,Online,1,32.16,10,32.16,28.94,24.2,4.74,Paid
T106775,2023-12-31,C1029,P124,BR-North,Branch,1,277.89,15,277.89,236.21,220.8,15.41,Paid
T106776,2023-12-31,C1070,P117,BR-West,Online,3,483.16,10,1449.48,1304.53,880.53,424.0,Paid
T106777,2023-12-31,C1033,P114,BR-East,Direct Sales,4,300.28,15,1201.12,1020.95,1004.2,16.75,Overdue
T106778,2023-12-31,C1018,P122,BR-North,Online,1,136.8,20,136.8,109.44,128.16,-18.72,Paid
T106779,2023-12-31,C1087,P125,BR-East,Online,4,485.1,15,1940.4,1649.34,1198.12,451.22,Paid
T106780,2023-12-31,C1094,P119,BR-South,Online,1,345.27,5,345.27,328.01,247.89,80.12,Paid
T106781,2023-12-31,C1065,P117,BR-West,Direct Sales,4,483.16,15,1932.64,1642.74,1174.04,468.7,Paid
T106782,2023-12-31,C1102,P105,BR-South,Branch,1,20.09,20,20.09,16.07,11.23,4.84,Paid
T106783,2023-12-31,C1068,P112,BR-North,Branch,1,233.47,30,233.47,163.43,143.45,19.98,Paid
T106784,2023-12-31,C1059,P109,BR-Central,Direct Sales,1,221.65,15,221.65,188.4,169.04,19.36,Overdue
T106785,2023-12-31,C1107,P124,BR-West,Branch,2,277.89,5,555.78,527.99,441.6,86.39,Paid
T106786,2023-12-31,C1023,P129,BR-West,Dealer,1,32.16,20,32.16,25.73,24.2,1.53,Paid
T106787,2023-12-31,C1001,P102,BR-North,Dealer,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T106788,2023-12-31,C1066,P107,BR-South,Dealer,1,99.09,15,99.09,84.23,95.21,-10.98,Paid
T106789,2023-12-31,C1019,P102,BR-Central,Online,1,86.45,20,86.45,69.16,83.18,-14.02,Pending
T106790,2023-12-31,C1031,P112,BR-West,Direct Sales,1,233.47,20,233.47,186.78,143.45,43.33,Pending
T106791,2023-12-31,C1042,P129,BR-North,Direct Sales,5,32.16,10,160.8,144.72,121.0,23.72,Pending
T106792,2023-12-31,C1007,P100,BR-East,Branch,3,193.52,5,580.56,551.53,327.9,223.63,Overdue
T106793,2023-12-31,C1101,P106,BR-West,Branch,3,417.9,10,1253.7,1128.33,985.77,142.56,Paid
T106794,2023-12-31,C1005,P125,BR-North,Branch,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T106795,2023-12-31,C1101,P127,BR-East,Direct Sales,1,302.97,25,302.97,227.23,279.92,-52.69,Pending
T106796,2023-12-31,C1017,P110,BR-South,Branch,1,309.81,20,309.81,247.85,250.37,-2.52,Paid
T106797,2024-01-01,C1035,P101,BR-East,Online,1,368.68,5,368.68,350.25,247.16,103.09,Paid
T106798,2024-01-01,C1100,P111,BR-South,Online,1,153.15,5,153.15,145.49,113.35,32.14,Paid
T106799,2024-01-01,C1064,P104,BR-West,Direct Sales,1,304.55,5,304.55,289.32,194.17,95.15,Paid
T106800,2024-01-01,C1091,P116,BR-Central,Direct Sales,3,41.88,0,125.64,125.64,71.04,54.6,Pending
T106801,2024-01-01,C1063,P124,BR-Central,Dealer,2,277.89,0,555.78,555.78,441.6,114.18,Paid
T106802,2024-01-01,C1104,P102,BR-North,Dealer,1,86.45,0,86.45,86.45,83.18,3.27,Paid
T106803,2024-01-01,C1118,P125,BR-West,Branch,5,485.1,10,2425.5,2182.95,1497.65,685.3,Paid
T106804,2024-01-01,C1058,P121,BR-East,Branch,2,26.85,0,53.7,53.7,31.0,22.7,Paid
T106805,2024-01-01,C1054,P103,BR-North,Online,1,38.46,0,38.46,38.46,22.7,15.76,Paid
T106806,2024-01-01,C1118,P120,BR-South,Online,2,69.8,0,139.6,139.6,97.92,41.68,Paid
T106807,2024-01-02,C1010,P115,BR-North,Branch,3,307.7,0,923.1,923.1,887.55,35.55,Paid
T106808,2024-01-02,C1096,P113,BR-East,Online,1,107.84,10,107.84,97.06,75.03,22.03,Paid
T106809,2024-01-02,C1012,P122,BR-South,Direct Sales,1,136.8,0,136.8,136.8,128.16,8.64,Paid
T106810,2024-01-02,C1106,P106,BR-East,Partner,1,417.9,0,417.9,417.9,328.59,89.31,Overdue
T106811,2024-01-02,C1056,P101,BR-North,Online,1,368.68,0,368.68,368.68,247.16,121.52,Partially Paid
T106812,2024-01-02,C1048,P111,BR-East,Dealer,3,153.15,5,459.45,436.48,340.05,96.43,Overdue
T106813,2024-01-02,C1092,P102,BR-East,Branch,2,86.45,0,172.9,172.9,166.36,6.54,Pending
T106814,2024-01-02,C1079,P122,BR-East,Online,1,136.8,0,136.8,136.8,128.16,8.64,Paid
T106815,2024-01-02,C1080,P111,BR-West,Branch,1,153.15,0,153.15,153.15,113.35,39.8,Paid
T106816,2024-01-02,C1009,P129,BR-Central,Partner,1,32.16,0,32.16,32.16,24.2,7.96,Paid
T106817,2024-01-02,C1075,P125,BR-West,Online,4,485.1,0,1940.4,1940.4,1198.12,742.28,Paid
T106818,2024-01-02,C1017,P102,BR-Central,Direct Sales,1,86.45,0,86.45,86.45,83.18,3.27,Paid
T106819,2024-01-02,C1059,P110,BR-Central,Dealer,1,309.81,0,309.81,309.81,250.37,59.44,Paid
T106820,2024-01-02,C1052,P119,BR-West,Branch,1,345.27,0,345.27,345.27,247.89,97.38,Paid
T106821,2024-01-02,C1090,P128,BR-West,Online,1,53.36,0,53.36,53.36,42.22,11.14,Paid
T106822,2024-01-02,C1098,P116,BR-East,Online,2,41.88,0,83.76,83.76,47.36,36.4,Pending
T106823,2024-01-02,C1069,P103,BR-Central,Direct Sales,4,38.46,0,153.84,153.84,90.8,63.04,Paid
T106824,2024-01-02,C1111,P128,BR-East,Online,1,53.36,5,53.36,50.69,42.22,8.47,Paid
T106825,2024-01-02,C1113,P114,BR-West,Branch,5,300.28,5,1501.4,1426.33,1255.25,171.08,Overdue
T106826,2024-01-02,C1051,P113,BR-South,Branch,3,107.84,10,323.52,291.17,225.09,66.08,Paid
T106827,2024-01-02,C1003,P110,BR-West,Online,1,309.81,10,309.81,278.83,250.37,28.46,Paid
T106828,2024-01-02,C1012,P126,BR-South,Dealer,4,470.35,5,1881.4,1787.33,1094.12,693.21,Pending
T106829,2024-01-02,C1103,P111,BR-South,Partner,2,153.15,0,306.3,306.3,226.7,79.6,Paid
T106830,2024-01-03,C1105,P107,BR-South,Branch,3,99.09,5,297.27,282.41,285.63,-3.22,Overdue
T106831,2024-01-03,C1032,P121,BR-North,Branch,2,26.85,5,53.7,51.02,31.0,20.02,Overdue
T106832,2024-01-03,C1080,P123,BR-West,Online,2,162.74,5,325.48,309.21,225.88,83.33,Paid
T106833,2024-01-03,C1066,P113,BR-Central,Branch,3,107.84,10,323.52,291.17,225.09,66.08,Paid
T106834,2024-01-03,C1059,P114,BR-North,Online,2,300.28,5,600.56,570.53,502.1,68.43,Paid
T106835,2024-01-03,C1113,P123,BR-South,Dealer,1,162.74,0,162.74,162.74,112.94,49.8,Paid
T106836,2024-01-03,C1007,P118,BR-East,Direct Sales,1,159.26,0,159.26,159.26,130.7,28.56,Paid
T106837,2024-01-03,C1034,P124,BR-North,Partner,2,277.89,0,555.78,555.78,441.6,114.18,Paid
T106838,2024-01-03,C1078,P105,BR-Central,Dealer,1,20.09,30,20.09,14.06,11.23,2.83,Pending
T106839,2024-01-03,C1118,P113,BR-East,Branch,1,107.84,0,107.84,107.84,75.03,32.81,Paid
T106840,2024-01-03,C1021,P100,BR-North,Online,1,193.52,5,193.52,183.84,109.3,74.54,Paid
T106841,2024-01-03,C1000,P119,BR-North,Branch,5,345.27,0,1726.35,1726.35,1239.45,486.9,Paid
T106842,2024-01-03,C1009,P115,BR-North,Dealer,1,307.7,0,307.7,307.7,295.85,11.85,Pending
T106843,2024-01-03,C1096,P129,BR-Central,Direct Sales,2,32.16,0,64.32,64.32,48.4,15.92,Paid
T106844,2024-01-03,C1089,P111,BR-South,Online,1,153.15,0,153.15,153.15,113.35,39.8,Overdue
T106845,2024-01-03,C1000,P112,BR-Central,Direct Sales,2,233.47,20,466.94,373.55,286.9,86.65,Paid
T106846,2024-01-03,C1074,P119,BR-East,Online,1,345.27,20,345.27,276.22,247.89,28.33,Partially Paid
T106847,2024-01-03,C1020,P117,BR-Central,Branch,3,483.16,0,1449.48,1449.48,880.53,568.95,Paid
T106848,2024-01-03,C1025,P122,BR-North,Online,1,136.8,15,136.8,116.28,128.16,-11.88,Paid
T106849,2024-01-03,C1053,P124,BR-West,Partner,2,277.89,0,555.78,555.78,441.6,114.18,Partially Paid
T106850,2024-01-04,C1092,P127,BR-Central,Branch,5,302.97,15,1514.85,1287.62,1399.6,-111.98,Paid
T106851,2024-01-04,C1040,P108,BR-South,Branch,1,159.08,0,159.08,159.08,110.17,48.91,Paid
T106852,2024-01-04,C1114,P107,BR-North,Online,4,99.09,0,396.36,396.36,380.84,15.52,Paid
T106853,2024-01-04,C1107,P110,BR-North,Partner,1,309.81,15,309.81,263.34,250.37,12.97,Paid
T106854,2024-01-04,C1104,P106,BR-East,Online,5,417.9,0,2089.5,2089.5,1642.95,446.55,Paid
T106855,2024-01-04,C1066,P122,BR-East,Dealer,3,136.8,0,410.4,410.4,384.48,25.92,Paid
T106856,2024-01-04,C1099,P122,BR-North,Partner,1,136.8,0,136.8,136.8,128.16,8.64,Paid
T106857,2024-01-04,C1049,P127,BR-Central,Partner,2,302.97,0,605.94,605.94,559.84,46.1,Paid
T106858,2024-01-04,C1119,P106,BR-North,Dealer,1,417.9,0,417.9,417.9,328.59,89.31,Paid
T106859,2024-01-04,C1101,P103,BR-North,Dealer,1,38.46,0,38.46,38.46,22.7,15.76,Paid
T106860,2024-01-04,C1040,P110,BR-West,Branch,3,309.81,5,929.43,882.96,751.11,131.85,Pending
T106861,2024-01-04,C1097,P124,BR-North,Branch,1,277.89,0,277.89,277.89,220.8,57.09,Paid
T106862,2024-01-04,C1058,P111,BR-South,Online,1,153.15,0,153.15,153.15,113.35,39.8,Paid
T106863,2024-01-04,C1012,P126,BR-East,Online,1,470.35,0,470.35,470.35,273.53,196.82,Paid
T106864,2024-01-04,C1099,P118,BR-North,Online,3,159.26,0,477.78,477.78,392.1,85.68,Paid
T106865,2024-01-04,C1086,P124,BR-North,Branch,1,277.89,0,277.89,277.89,220.8,57.09,Paid
T106866,2024-01-04,C1024,P127,BR-West,Direct Sales,4,302.97,0,1211.88,1211.88,1119.68,92.2,Paid
T106867,2024-01-04,C1015,P112,BR-East,Branch,1,233.47,0,233.47,233.47,143.45,90.02,Paid
T106868,2024-01-04,C1097,P121,BR-East,Online,2,26.85,15,53.7,45.64,31.0,14.64,Paid
T106869,2024-01-05,C1007,P123,BR-Central,Partner,2,162.74,15,325.48,276.66,225.88,50.78,Paid
T106870,2024-01-05,C1024,P105,BR-North,Partner,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T106871,2024-01-05,C1046,P129,BR-West,Online,2,32.16,10,64.32,57.89,48.4,9.49,Paid
T106872,2024-01-05,C1119,P104,BR-North,Branch,2,304.55,10,609.1,548.19,388.34,159.85,Paid
T106873,2024-01-05,C1060,P103,BR-North,Partner,4,38.46,15,153.84,130.76,90.8,39.96,Paid
T106874,2024-01-05,C1096,P110,BR-Central,Direct Sales,1,309.81,10,309.81,278.83,250.37,28.46,Overdue
T106875,2024-01-05,C1097,P111,BR-West,Branch,2,153.15,5,306.3,290.98,226.7,64.28,Overdue
T106876,2024-01-05,C1069,P121,BR-East,Online,1,26.85,10,26.85,24.17,15.5,8.67,Paid
T106877,2024-01-05,C1000,P103,BR-Central,Direct Sales,3,38.46,25,115.38,86.54,68.1,18.44,Pending
T106878,2024-01-05,C1097,P115,BR-Central,Direct Sales,1,307.7,5,307.7,292.32,295.85,-3.53,Overdue
T106879,2024-01-05,C1093,P127,BR-South,Branch,1,302.97,5,302.97,287.82,279.92,7.9,Paid
T106880,2024-01-05,C1011,P114,BR-Central,Branch,4,300.28,10,1201.12,1081.01,1004.2,76.81,Partially Paid
T106881,2024-01-05,C1047,P120,BR-South,Branch,1,69.8,10,69.8,62.82,48.96,13.86,Partially Paid
T106882,2024-01-06,C1092,P109,BR-West,Online,2,221.65,5,443.3,421.14,338.08,83.06,Pending
T106883,2024-01-06,C1030,P104,BR-Central,Online,1,304.55,5,304.55,289.32,194.17,95.15,Paid
T106884,2024-01-06,C1100,P124,BR-North,Online,3,277.89,20,833.67,666.94,662.4,4.54,Paid
T106885,2024-01-06,C1096,P121,BR-South,Online,4,26.85,10,107.4,96.66,62.0,34.66,Paid
T106886,2024-01-06,C1026,P101,BR-West,Dealer,1,368.68,15,368.68,313.38,247.16,66.22,Paid
T106887,2024-01-06,C1108,P121,BR-North,Partner,1,26.85,20,26.85,21.48,15.5,5.98,Overdue
T106888,2024-01-06,C1104,P113,BR-East,Direct Sales,2,107.84,20,215.68,172.54,150.06,22.48,Paid
T106889,2024-01-06,C1089,P121,BR-South,Dealer,4,26.85,20,107.4,85.92,62.0,23.92,Paid
T106890,2024-01-06,C1024,P110,BR-Central,Branch,3,309.81,5,929.43,882.96,751.11,131.85,Paid
T106891,2024-01-06,C1112,P125,BR-North,Online,3,485.1,5,1455.3,1382.54,898.59,483.95,Paid
T106892,2024-01-06,C1056,P120,BR-East,Branch,4,69.8,25,279.2,209.4,195.84,13.56,Partially Paid
T106893,2024-01-06,C1004,P103,BR-East,Online,3,38.46,15,115.38,98.07,68.1,29.97,Paid
T106894,2024-01-06,C1117,P109,BR-North,Online,3,221.65,25,664.95,498.71,507.12,-8.41,Paid
T106895,2024-01-06,C1042,P100,BR-East,Direct Sales,1,193.52,5,193.52,183.84,109.3,74.54,Paid
T106896,2024-01-06,C1031,P122,BR-North,Direct Sales,2,136.8,10,273.6,246.24,256.32,-10.08,Paid
T106897,2024-01-06,C1085,P120,BR-Central,Dealer,1,69.8,10,69.8,62.82,48.96,13.86,Paid
T106898,2024-01-06,C1090,P116,BR-East,Branch,1,41.88,5,41.88,39.79,23.68,16.11,Paid
T106899,2024-01-06,C1028,P106,BR-North,Branch,2,417.9,10,835.8,752.22,657.18,95.04,Overdue
T106900,2024-01-06,C1042,P124,BR-North,Online,4,277.89,5,1111.56,1055.98,883.2,172.78,Overdue
T106901,2024-01-07,C1026,P116,BR-North,Online,3,41.88,20,125.64,100.51,71.04,29.47,Overdue
T106902,2024-01-07,C1000,P108,BR-South,Partner,1,159.08,15,159.08,135.22,110.17,25.05,Paid
T106903,2024-01-07,C1075,P113,BR-West,Online,3,107.84,15,323.52,274.99,225.09,49.9,Paid
T106904,2024-01-07,C1008,P123,BR-East,Partner,1,162.74,25,162.74,122.06,112.94,9.12,Paid
T106905,2024-01-07,C1108,P110,BR-South,Dealer,1,309.81,5,309.81,294.32,250.37,43.95,Partially Paid
T106906,2024-01-07,C1099,P106,BR-Central,Online,2,417.9,20,835.8,668.64,657.18,11.46,Paid
T106907,2024-01-07,C1080,P120,BR-South,Online,1,69.8,20,69.8,55.84,48.96,6.88,Paid
T106908,2024-01-07,C1042,P117,BR-West,Branch,1,483.16,15,483.16,410.69,293.51,117.18,Paid
T106909,2024-01-07,C1096,P103,BR-West,Direct Sales,2,38.46,10,76.92,69.23,45.4,23.83,Pending
T106910,2024-01-07,C1076,P112,BR-South,Online,5,233.47,10,1167.35,1050.62,717.25,333.37,Paid
T106911,2024-01-07,C1108,P114,BR-Central,Partner,5,300.28,5,1501.4,1426.33,1255.25,171.08,Pending
T106912,2024-01-07,C1003,P117,BR-North,Online,2,483.16,10,966.32,869.69,587.02,282.67,Partially Paid
T106913,2024-01-07,C1052,P105,BR-North,Direct Sales,3,20.09,15,60.27,51.23,33.69,17.54,Paid
T106914,2024-01-07,C1044,P114,BR-East,Direct Sales,4,300.28,20,1201.12,960.9,1004.2,-43.3,Paid
T106915,2024-01-08,C1074,P108,BR-South,Partner,2,159.08,15,318.16,270.44,220.34,50.1,Paid
T106916,2024-01-08,C1076,P115,BR-East,Online,2,307.7,15,615.4,523.09,591.7,-68.61,Paid
T106917,2024-01-08,C1091,P100,BR-South,Online,1,193.52,10,193.52,174.17,109.3,64.87,Paid
T106918,2024-01-08,C1119,P113,BR-Central,Direct Sales,2,107.84,10,215.68,194.11,150.06,44.05,Overdue
T106919,2024-01-08,C1103,P129,BR-East,Branch,5,32.16,20,160.8,128.64,121.0,7.64,Paid
T106920,2024-01-08,C1037,P110,BR-East,Branch,1,309.81,15,309.81,263.34,250.37,12.97,Paid
T106921,2024-01-08,C1066,P108,BR-North,Branch,3,159.08,10,477.24,429.52,330.51,99.01,Paid
T106922,2024-01-08,C1093,P118,BR-East,Branch,2,159.26,10,318.52,286.67,261.4,25.27,Paid
T106923,2024-01-08,C1114,P117,BR-West,Direct Sales,2,483.16,5,966.32,918.0,587.02,330.98,Overdue
T106924,2024-01-08,C1119,P124,BR-South,Online,1,277.89,10,277.89,250.1,220.8,29.3,Paid
T106925,2024-01-08,C1110,P122,BR-North,Direct Sales,1,136.8,20,136.8,109.44,128.16,-18.72,Paid
T106926,2024-01-08,C1007,P122,BR-South,Direct Sales,1,136.8,15,136.8,116.28,128.16,-11.88,Overdue
T106927,2024-01-08,C1101,P128,BR-South,Branch,1,53.36,15,53.36,45.36,42.22,3.14,Overdue
T106928,2024-01-08,C1038,P110,BR-Central,Online,1,309.81,25,309.81,232.36,250.37,-18.01,Paid
T106929,2024-01-08,C1057,P123,BR-East,Partner,1,162.74,15,162.74,138.33,112.94,25.39,Paid
T106930,2024-01-09,C1084,P101,BR-East,Branch,3,368.68,10,1106.04,995.44,741.48,253.96,Paid
T106931,2024-01-09,C1094,P111,BR-West,Online,2,153.15,25,306.3,229.73,226.7,3.03,Paid
T106932,2024-01-09,C1051,P121,BR-East,Dealer,3,26.85,5,80.55,76.52,46.5,30.02,Paid
